batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style
SA Yadav,Nithish Kumar Reddy,6,3,0,200.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,Noor Ahmad,55,43,2,127.91,4.65,Right-hand,Left-arm wrist-spin
SA Yadav,PJ Cummins,44,38,2,115.79,5.26,Right-hand,Right-arm fast
SA Yadav,PJ Sangwan,1,2,1,50.0,50.0,Right-hand,Left-arm medium-fast
SA Yadav,PVD Chameera,28,11,0,254.55,0.0,Right-hand,Right-arm fast
SA Yadav,PWH de Silva,35,17,0,205.88,0.0,Right-hand,Right-arm offbreak
SA Yadav,Prince Yadav,13,9,0,144.44,0.0,Right-hand,Right-arm medium-fast
SA Yadav,R Ashwin,58,36,0,161.11,0.0,Right-hand,Right-arm offbreak
SA Yadav,R Parag,1,2,0,50.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,R Sai Kishore,45,27,2,166.67,7.41,Right-hand,Left-arm orthodox
SA Yadav,R Tewatia,11,6,0,183.33,0.0,Right-hand,Right-arm legbreak
SA Yadav,RA Jadeja,34,26,2,130.77,7.69,Right-hand,Left-arm orthodox
SA Yadav,RD Chahar,37,27,0,137.04,0.0,Right-hand,Right-arm legbreak
SA Yadav,RJW Topley,19,9,0,211.11,0.0,Right-hand,Left-arm fast-medium
SA Yadav,Rashid Khan,92,58,0,158.62,0.0,Right-hand,Right-arm legbreak
SA Yadav,Rasikh Salam,6,3,0,200.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,Ravi Bishnoi,85,52,3,163.46,5.77,Right-hand,Right-arm legbreak
SA Yadav,S Kaul,31,12,0,258.33,0.0,Right-hand,Right-arm medium-fast
SA Yadav,SM Curran,54,24,1,225.0,4.17,Right-hand,Left-arm medium-fast
SA Yadav,SN Thakur,12,12,2,100.0,16.67,Right-hand,Right-arm medium-fast
SA Yadav,SP Narine,57,45,0,126.67,0.0,Right-hand,Right-arm offbreak
SA Yadav,Sandeep Sharma,1,2,1,50.0,50.0,Right-hand,Right-arm medium-fast
SA Yadav,Shahbaz Ahmed,28,15,0,186.67,0.0,Right-hand,Left-arm orthodox
SA Yadav,Shakib Al Hasan,12,12,1,100.0,8.33,Right-hand,Left-arm orthodox
SA Yadav,Suyash Sharma,17,14,0,121.43,0.0,Right-hand,Right-arm legbreak
SA Yadav,T Natarajan,20,11,0,181.82,0.0,Right-hand,Left-arm medium-fast
SA Yadav,TA Boult,16,15,1,106.67,6.67,Right-hand,Left-arm fast-medium
SA Yadav,TU Deshpande,11,8,0,137.5,0.0,Right-hand,Right-arm medium-fast
SA Yadav,UT Yadav,11,3,0,366.67,0.0,Right-hand,Right-arm fast
SA Yadav,Umran Malik,27,14,0,192.86,0.0,Right-hand,Right-arm fast
SA Yadav,V Nigam,21,15,0,140.0,0.0,Right-hand,Right-arm legbreak
SA Yadav,V Shankar,10,5,1,200.0,20.0,Right-hand,Right-arm medium
SA Yadav,VG Arora,31,10,0,310.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,Vijaykumar Vyshak,43,29,2,148.28,6.9,Right-hand,Right-arm medium-fast
SA Yadav,WG Jacks,5,2,0,250.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,YS Chahal,58,42,2,138.1,4.76,Right-hand,Right-arm legbreak
SA Yadav,Yash Dayal,6,5,1,120.0,20.0,Right-hand,Left-arm fast-medium
SA Yadav,Yash Thakur,8,5,1,160.0,20.0,Right-hand,Right-arm medium-fast
SA Yadav,Zeeshan Ansari,34,14,0,242.86,0.0,Right-hand,Left-arm orthodox
SB Dubey,A Zampa,11,3,0,366.67,0.0,Left-hand,Right-arm legbreak
SB Dubey,AD Russell,3,2,0,150.0,0.0,Left-hand,Right-arm fast
SB Dubey,Akash Madhwal,5,2,0,250.0,0.0,Left-hand,Right-arm medium-fast
SB Dubey,Arshdeep Singh,3,4,0,75.0,0.0,Left-hand,Left-arm medium-fast
SB Dubey,Avesh Khan,3,3,0,100.0,0.0,Left-hand,Right-arm fast
SB Dubey,Azmatullah Omarzai,3,2,0,150.0,0.0,Left-hand,Right-arm medium-fast
SB Dubey,B Kumar,7,2,0,350.0,0.0,Left-hand,Right-arm medium
SB Dubey,C Bosch,10,5,0,200.0,0.0,Left-hand,Right-arm medium-fast
SB Dubey,CV Varun,1,3,0,33.33,0.0,Left-hand,Right-arm legbreak
SB Dubey,HH Pandya,0,1,1,0.0,100.0,Left-hand,Right-arm medium-fast
SB Dubey,HV Patel,3,3,0,100.0,0.0,Left-hand,Right-arm offbreak
SB Dubey,Harshit Rana,3,6,0,50.0,0.0,Left-hand,Right-arm fast-medium
SB Dubey,I Sharma,11,4,0,275.0,0.0,Left-hand,Right-arm fast
SB Dubey,JJ Bumrah,6,4,0,150.0,0.0,Left-hand,Right-arm fast
SB Dubey,JR Hazlewood,5,4,0,125.0,0.0,Left-hand,Right-arm fast-medium
SB Dubey,KK Ahmed,11,5,1,220.0,20.0,Left-hand,Left-arm fast-medium
SB Dubey,Kuldeep Yadav,1,2,0,50.0,0.0,Left-hand,Left-arm chinaman
SB Dubey,M Jansen,1,1,0,100.0,0.0,Left-hand,Left-arm fast-medium
SB Dubey,M Prasidh Krishna,1,1,0,100.0,0.0,Left-hand,Right-arm fast
SB Dubey,MM Ali,2,3,0,66.67,0.0,Left-hand,Right-arm offbreak
SB Dubey,Mukesh Kumar,1,2,0,50.0,0.0,Left-hand,Right-arm medium-fast
SB Dubey,PJ Cummins,20,5,0,400.0,0.0,Left-hand,Right-arm fast
SB Dubey,PP Chawla,2,3,0,66.67,0.0,Left-hand,Right-arm legbreak
SB Dubey,Rashid Khan,0,2,1,0.0,50.0,Left-hand,Right-arm legbreak
SB Dubey,Rasikh Salam,1,1,0,100.0,0.0,Left-hand,Right-arm medium-fast
SB Dubey,SP Narine,3,4,0,75.0,0.0,Left-hand,Right-arm offbreak
SB Dubey,TU Deshpande,0,1,1,0.0,100.0,Left-hand,Right-arm medium-fast
SB Dubey,VG Arora,22,8,1,275.0,12.5,Left-hand,Right-arm medium-fast
SB Dubey,Yash Dayal,0,1,1,0.0,100.0,Left-hand,Left-arm fast-medium
SD Hope,Arshad Khan,4,4,0,100.0,0.0,Right-hand,Right-arm offbreak
SD Hope,Arshdeep Singh,1,4,0,25.0,0.0,Right-hand,Left-arm medium-fast
SD Hope,Azmatullah Omarzai,5,3,0,166.67,0.0,Right-hand,Right-arm medium-fast
SD Hope,C Green,2,4,0,50.0,0.0,Right-hand,Right-arm medium-fast
SD Hope,HV Patel,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
SD Hope,Harpreet Brar,5,7,0,71.43,0.0,Right-hand,Left-arm orthodox
SD Hope,K Rabada,8,5,1,160.0,20.0,Right-hand,Right-arm fast
SD Hope,KH Pandya,7,7,0,100.0,0.0,Right-hand,Left-arm orthodox
SD Hope,KV Sharma,3,3,0,100.0,0.0,Right-hand,Right-arm legbreak
SD Hope,L Wood,15,5,1,300.0,20.0,Right-hand,Right-arm fast
SD Hope,LH Ferguson,6,5,1,120.0,20.0,Right-hand,Right-arm fast
SD Hope,MA Starc,0,1,0,0.0,0.0,Right-hand,Left-arm fast
SD Hope,Mohammad Nabi,16,6,0,266.67,0.0,Right-hand,Right-arm offbreak
SD Hope,Mohammed Siraj,1,1,0,100.0,0.0,Right-hand,Right-arm fast
SD Hope,Mohsin Khan,5,9,0,55.56,0.0,Right-hand,Left-arm fast-medium
SD Hope,N Thushara,1,1,0,100.0,0.0,Right-hand,Right-arm fast
SD Hope,PP Chawla,9,5,0,180.0,0.0,Right-hand,Right-arm legbreak
SD Hope,R Ashwin,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
SD Hope,RD Chahar,18,8,0,225.0,0.0,Right-hand,Right-arm legbreak
SD Hope,Rashid Khan,1,3,1,33.33,33.33,Right-hand,Right-arm legbreak
SD Hope,Ravi Bishnoi,14,9,1,155.56,11.11,Right-hand,Right-arm legbreak
SD Hope,S Sandeep Warrier,17,9,1,188.89,11.11,Right-hand,Right-arm medium-fast
SD Hope,SH Johnson,1,1,0,100.0,0.0,Right-hand,Left-arm fast
SD Hope,VG Arora,6,2,1,300.0,50.0,Right-hand,Right-arm medium-fast
SD Hope,Yash Dayal,17,11,0,154.55,0.0,Right-hand,Left-arm fast-medium
SD Hope,Yash Thakur,3,4,0,75.0,0.0,Right-hand,Right-arm medium-fast
SD Hope,Yudhvir Singh,16,6,0,266.67,0.0,Right-hand,Right-arm medium-fast
SE Rutherford,A Kamboj,0,2,1,0.0,50.0,Left-hand,Right-arm medium
SE Rutherford,AD Russell,2,3,0,66.67,0.0,Left-hand,Right-arm fast
SE Rutherford,Abhishek Sharma,17,7,0,242.86,0.0,Left-hand,Left-arm orthodox
SE Rutherford,Akash Deep,9,7,0,128.57,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,Akash Singh,1,1,0,100.0,0.0,Left-hand,Left-arm medium-fast
SE Rutherford,Arshdeep Singh,9,5,1,180.0,20.0,Left-hand,Left-arm medium-fast
SE Rutherford,Ashwani Kumar,20,11,0,181.82,0.0,Left-hand,Right-arm medium
SE Rutherford,Avesh Khan,18,8,0,225.0,0.0,Left-hand,Right-arm fast
SE Rutherford,B Kumar,8,4,0,200.0,0.0,Left-hand,Right-arm medium
SE Rutherford,CV Varun,15,10,0,150.0,0.0,Left-hand,Right-arm legbreak
SE Rutherford,DL Chahar,0,2,1,0.0,50.0,Left-hand,Right-arm medium
SE Rutherford,DS Rathi,2,2,0,100.0,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,HH Pandya,2,4,0,50.0,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,JJ Bumrah,4,6,0,66.67,0.0,Left-hand,Right-arm fast
SE Rutherford,JR Hazlewood,11,5,0,220.0,0.0,Left-hand,Right-arm fast-medium
SE Rutherford,KH Pandya,8,3,0,266.67,0.0,Left-hand,Left-arm orthodox
SE Rutherford,KK Ahmed,0,2,0,0.0,0.0,Left-hand,Left-arm fast-medium
SE Rutherford,Kuldeep Yadav,17,12,0,141.67,0.0,Left-hand,Left-arm chinaman
SE Rutherford,LS Livingstone,1,3,0,33.33,0.0,Left-hand,Right-arm offbreak
SE Rutherford,M Jansen,6,4,0,150.0,0.0,Left-hand,Left-arm fast-medium
SE Rutherford,M Theekshana,7,2,0,350.0,0.0,Left-hand,Right-arm offbreak
SE Rutherford,MM Sharma,17,7,0,242.86,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,MP Stoinis,17,6,0,283.33,0.0,Left-hand,Right-arm medium
SE Rutherford,Mohammed Shami,5,6,0,83.33,0.0,Left-hand,Right-arm fast
SE Rutherford,Mukesh Kumar,6,8,1,75.0,12.5,Left-hand,Right-arm medium-fast
SE Rutherford,Navdeep Saini,1,2,0,50.0,0.0,Left-hand,Right-arm fast
SE Rutherford,PJ Cummins,11,3,0,366.67,0.0,Left-hand,Right-arm fast
SE Rutherford,PVSN Raju,8,5,0,160.0,0.0,Left-hand,Left-arm orthodox
SE Rutherford,R Ashwin,2,6,0,33.33,0.0,Left-hand,Right-arm offbreak
SE Rutherford,RJ Gleeson,13,4,0,325.0,0.0,Left-hand,Right-arm fast-medium
SE Rutherford,Rasikh Salam,2,3,0,66.67,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,Ravi Bishnoi,2,4,0,50.0,0.0,Left-hand,Right-arm legbreak
SE Rutherford,SN Thakur,6,8,1,75.0,12.5,Left-hand,Right-arm medium-fast
SE Rutherford,SP Narine,6,12,0,50.0,0.0,Left-hand,Right-arm offbreak
SE Rutherford,Sandeep Sharma,0,1,1,0.0,100.0,Left-hand,Right-arm medium-fast
SE Rutherford,Shahbaz Ahmed,16,9,0,177.78,0.0,Left-hand,Left-arm orthodox
SE Rutherford,TA Boult,9,8,3,112.5,37.5,Left-hand,Left-arm fast-medium
SE Rutherford,TG Southee,2,9,1,22.22,11.11,Left-hand,Right-arm fast-medium
SE Rutherford,UT Yadav,3,6,0,50.0,0.0,Left-hand,Right-arm fast
SE Rutherford,V Nigam,3,9,0,33.33,0.0,Left-hand,Right-arm legbreak
SE Rutherford,Vijaykumar Vyshak,14,18,0,77.78,0.0,Left-hand,Right-arm medium-fast
SE Rutherford,W O'Rourke,6,6,1,100.0,16.67,Left-hand,Right-arm fast-medium
SE Rutherford,WG Jacks,14,7,0,200.0,0.0,Left-hand,Right-arm offbreak
SE Rutherford,YS Chahal,2,3,0,66.67,0.0,Left-hand,Right-arm legbreak
SE Rutherford,Zeeshan Ansari,2,2,0,100.0,0.0,Left-hand,Left-arm orthodox
SH Johnson,JR Hazlewood,1,1,0,100.0,0.0,Left-hand,Right-arm fast-medium
SH Johnson,M Pathirana,1,2,0,50.0,0.0,Left-hand,Right-arm fast
SH Johnson,Mukesh Kumar,1,1,0,100.0,0.0,Left-hand,Right-arm medium-fast
SH Johnson,Mustafizur Rahman,4,3,0,133.33,0.0,Left-hand,Left-arm fast-medium
SH Johnson,TA Boult,0,1,0,0.0,0.0,Left-hand,Left-arm fast-medium
SH Johnson,V Puthur,1,2,0,50.0,0.0,Left-hand,Right-arm medium
SH Johnson,Yash Thakur,0,1,0,0.0,0.0,Left-hand,Right-arm medium-fast
SK Raina,A Mishra,20,9,0,222.22,0.0,Left-hand,Right-arm offbreak
SK Raina,C Sakariya,1,5,1,20.0,20.0,Left-hand,Left-arm medium-fast
SK Raina,CH Morris,0,2,0,0.0,0.0,Left-hand,Right-arm fast-medium
SK Raina,CR Woakes,4,5,0,80.0,0.0,Left-hand,Right-arm fast-medium
SK Raina,DT Christian,4,4,0,100.0,0.0,Left-hand,Right-arm fast-medium
SK Raina,HV Patel,1,5,1,20.0,20.0,Left-hand,Right-arm offbreak
SK Raina,JD Unadkat,6,3,0,200.0,0.0,Left-hand,Left-arm medium-fast
SK Raina,JJ Bumrah,0,1,0,0.0,0.0,Left-hand,Right-arm fast
SK Raina,JO Holder,1,2,1,50.0,50.0,Left-hand,Right-arm fast-medium
SK Raina,KA Pollard,2,3,1,66.67,33.33,Left-hand,Right-arm medium-fast
SK Raina,KK Ahmed,2,3,0,66.67,0.0,Left-hand,Left-arm fast-medium
SK Raina,LH Ferguson,6,6,0,100.0,0.0,Left-hand,Right-arm fast
SK Raina,M Ashwin,5,3,0,166.67,0.0,Left-hand,Right-arm legbreak
SK Raina,M Markande,2,3,0,66.67,0.0,Left-hand,Right-arm legbreak
SK Raina,MP Stoinis,9,5,0,180.0,0.0,Left-hand,Right-arm medium
SK Raina,Mohammed Shami,2,2,1,100.0,50.0,Left-hand,Right-arm fast
SK Raina,Mohammed Siraj,1,1,0,100.0,0.0,Left-hand,Right-arm fast
SK Raina,Mustafizur Rahman,0,2,0,0.0,0.0,Left-hand,Left-arm fast-medium
SK Raina,Navdeep Saini,7,3,0,233.33,0.0,Left-hand,Right-arm fast
SK Raina,PWH de Silva,10,4,0,250.0,0.0,Left-hand,Right-arm offbreak
SK Raina,R Ashwin,17,11,0,154.55,0.0,Left-hand,Right-arm offbreak
SK Raina,R Parag,8,2,0,400.0,0.0,Left-hand,Right-arm offbreak
SK Raina,R Tewatia,4,5,1,80.0,20.0,Left-hand,Right-arm legbreak
SK Raina,RP Meredith,1,5,0,20.0,0.0,Left-hand,Right-arm fast
SK Raina,Rashid Khan,1,2,0,50.0,0.0,Left-hand,Right-arm legbreak
SK Raina,S Kaul,10,10,0,100.0,0.0,Left-hand,Right-arm medium-fast
SK Raina,SP Narine,14,6,0,233.33,0.0,Left-hand,Right-arm offbreak
SK Raina,Sandeep Sharma,5,2,0,250.0,0.0,Left-hand,Right-arm medium-fast
SK Raina,TA Boult,4,6,1,66.67,16.67,Left-hand,Left-arm fast-medium
SK Raina,TK Curran,4,6,0,66.67,0.0,Left-hand,Left-arm medium-fast
SK Raina,VR Iyer,2,2,0,100.0,0.0,Left-hand,Right-arm offbreak
SK Raina,Washington Sundar,6,5,0,120.0,0.0,Left-hand,Right-arm offbreak
SK Raina,YS Chahal,12,7,0,171.43,0.0,Left-hand,Right-arm legbreak
SK Rasheed,Akash Deep,12,5,0,240.0,0.0,Left-hand,Right-arm medium-fast
SK Rasheed,Arshdeep Singh,11,11,1,100.0,9.09,Left-hand,Left-arm medium-fast
SK Rasheed,Ashwani Kumar,1,1,0,100.0,0.0,Left-hand,Right-arm medium
SK Rasheed,Avesh Khan,0,2,1,0.0,50.0,Left-hand,Right-arm fast
SK Rasheed,B Kumar,1,3,0,33.33,0.0,Left-hand,Right-arm medium
SK Rasheed,DL Chahar,14,13,0,107.69,0.0,Left-hand,Right-arm medium
SK Rasheed,DS Rathi,5,7,0,71.43,0.0,Left-hand,Right-arm medium-fast
SK Rasheed,KH Pandya,2,3,1,66.67,33.33,Left-hand,Left-arm orthodox
SK Rasheed,M Jansen,0,3,0,0.0,0.0,Left-hand,Left-arm fast-medium
SK Rasheed,MJ Santner,4,6,1,66.67,16.67,Left-hand,Left-arm orthodox
SK Rasheed,Mohammed Shami,0,1,1,0.0,100.0,Left-hand,Right-arm fast
SK Rasheed,SN Thakur,10,7,0,142.86,0.0,Left-hand,Right-arm medium-fast
SK Rasheed,Yash Dayal,11,5,0,220.0,0.0,Left-hand,Left-arm fast-medium
SM Curran,A Nortje,4,2,1,200.0,50.0,Left-hand,Right-arm fast
SM Curran,A Zampa,9,10,0,90.0,0.0,Left-hand,Right-arm legbreak
SM Curran,AR Patel,19,16,0,118.75,0.0,Left-hand,Left-arm orthodox
SM Curran,AS Joseph,4,6,0,66.67,0.0,Left-hand,Right-arm fast
SM Curran,Arjun Tendulkar,11,4,0,275.0,0.0,Left-hand,Left-arm medium-fast
SM Curran,Arshdeep Singh,1,8,0,12.5,0.0,Left-hand,Left-arm medium-fast
SM Curran,Avesh Khan,20,13,0,153.85,0.0,Left-hand,Right-arm fast
SM Curran,Azmatullah Omarzai,28,16,1,175.0,6.25,Left-hand,Right-arm medium-fast
SM Curran,B Kumar,0,2,0,0.0,0.0,Left-hand,Right-arm medium
SM Curran,C Green,27,14,0,192.86,0.0,Left-hand,Right-arm medium-fast
SM Curran,C Sakariya,11,4,0,275.0,0.0,Left-hand,Left-arm medium-fast
SM Curran,CH Morris,1,1,0,100.0,0.0,Left-hand,Right-arm fast-medium
SM Curran,CR Woakes,5,3,1,166.67,33.33,Left-hand,Right-arm fast-medium
SM Curran,CV Varun,16,14,0,114.29,0.0,Left-hand,Right-arm legbreak
SM Curran,G Coetzee,5,4,0,125.0,0.0,Left-hand,Right-arm fast
SM Curran,GJ Maxwell,5,5,0,100.0,0.0,Left-hand,Right-arm offbreak
SM Curran,HR Shokeen,11,6,0,183.33,0.0,Left-hand,Right-arm offbreak
SM Curran,HV Patel,2,6,1,33.33,16.67,Left-hand,Right-arm offbreak
SM Curran,Harpreet Brar,8,4,0,200.0,0.0,Left-hand,Left-arm orthodox
SM Curran,JC Archer,14,8,1,175.0,12.5,Left-hand,Right-arm fast
SM Curran,JD Unadkat,9,5,0,180.0,0.0,Left-hand,Left-arm medium-fast
SM Curran,JJ Bumrah,1,4,1,25.0,25.0,Left-hand,Right-arm fast
SM Curran,JO Holder,1,2,0,50.0,0.0,Left-hand,Right-arm fast-medium
SM Curran,K Gowtham,2,2,0,100.0,0.0,Left-hand,Right-arm offbreak
SM Curran,KA Maharaj,3,4,1,75.0,25.0,Left-hand,Left-arm orthodox
SM Curran,KH Pandya,12,7,0,171.43,0.0,Left-hand,Left-arm orthodox
SM Curran,KK Ahmed,5,9,1,55.56,11.11,Left-hand,Left-arm fast-medium
SM Curran,KR Sen,2,5,0,40.0,0.0,Left-hand,Right-arm fast
SM Curran,KV Sharma,3,3,0,100.0,0.0,Left-hand,Right-arm legbreak
SM Curran,Kuldeep Yadav,15,19,0,78.95,0.0,Left-hand,Left-arm chinaman
SM Curran,L Ngidi,0,3,1,0.0,33.33,Left-hand,Right-arm fast
SM Curran,LH Ferguson,11,7,1,157.14,14.29,Left-hand,Right-arm fast
SM Curran,LS Livingstone,3,4,1,75.0,25.0,Left-hand,Right-arm offbreak
SM Curran,M Jansen,23,15,1,153.33,6.67,Left-hand,Left-arm fast-medium
SM Curran,M Markande,4,4,1,100.0,25.0,Left-hand,Right-arm legbreak
SM Curran,M Pathirana,6,6,1,100.0,16.67,Left-hand,Right-arm fast
SM Curran,M Prasidh Krishna,2,2,0,100.0,0.0,Left-hand,Right-arm fast
SM Curran,M Theekshana,10,7,0,142.86,0.0,Left-hand,Right-arm offbreak
SM Curran,MM Ali,2,3,0,66.67,0.0,Left-hand,Right-arm offbreak
SM Curran,MM Sharma,10,16,1,62.5,6.25,Left-hand,Right-arm medium-fast
SM Curran,MR Marsh,31,17,0,182.35,0.0,Left-hand,Right-arm medium-fast
SM Curran,Mayank Dagar,3,2,0,150.0,0.0,Left-hand,Left-arm orthodox
SM Curran,Mohammed Shami,13,8,0,162.5,0.0,Left-hand,Right-arm fast
SM Curran,Mohammed Siraj,3,7,0,42.86,0.0,Left-hand,Right-arm fast
SM Curran,Mohsin Khan,0,1,1,0.0,100.0,Left-hand,Left-arm fast-medium
SM Curran,Mukesh Kumar,7,2,0,350.0,0.0,Left-hand,Right-arm medium-fast
SM Curran,Mustafizur Rahman,5,9,1,55.56,11.11,Left-hand,Left-arm fast-medium
SM Curran,Naman Dhir,2,4,0,50.0,0.0,Left-hand,Right-arm offbreak
SM Curran,Navdeep Saini,7,6,0,116.67,0.0,Left-hand,Right-arm fast
SM Curran,Naveen-ul-Haq,6,4,1,150.0,25.0,Left-hand,Right-arm medium-fast
SM Curran,Nithish Kumar Reddy,13,8,0,162.5,0.0,Left-hand,Right-arm medium-fast
SM Curran,Noor Ahmad,5,6,0,83.33,0.0,Left-hand,Left-arm wrist-spin
SM Curran,P Dubey,8,11,1,72.73,9.09,Left-hand,Right-arm medium-fast
SM Curran,PJ Cummins,2,6,0,33.33,0.0,Left-hand,Right-arm fast
SM Curran,PP Chawla,0,2,0,0.0,0.0,Left-hand,Right-arm legbreak
SM Curran,PWH de Silva,1,1,0,100.0,0.0,Left-hand,Right-arm offbreak
SM Curran,R Ashwin,15,14,0,107.14,0.0,Left-hand,Right-arm offbreak
SM Curran,RA Jadeja,16,13,1,123.08,7.69,Left-hand,Left-arm orthodox
SM Curran,RJ Gleeson,10,9,0,111.11,0.0,Left-hand,Right-arm fast-medium
SM Curran,RP Meredith,4,3,0,133.33,0.0,Left-hand,Right-arm fast
SM Curran,Rashid Khan,16,16,1,100.0,6.25,Left-hand,Right-arm legbreak
SM Curran,Ravi Bishnoi,9,5,1,180.0,20.0,Left-hand,Right-arm legbreak
SM Curran,SN Thakur,15,8,0,187.5,0.0,Left-hand,Right-arm medium-fast
SM Curran,SP Narine,5,9,2,55.56,22.22,Left-hand,Right-arm offbreak
SM Curran,Sandeep Sharma,18,15,0,120.0,0.0,Left-hand,Right-arm medium-fast
SM Curran,Simarjeet Singh,4,6,0,66.67,0.0,Left-hand,Right-arm fast
SM Curran,Sumit Kumar,5,2,0,250.0,0.0,Left-hand,Right-arm medium-fast
SM Curran,Suryansh Shedge,34,13,0,261.54,0.0,Left-hand,Right-arm legbreak
SM Curran,Suyash Sharma,3,5,1,60.0,20.0,Left-hand,Right-arm legbreak
SM Curran,Swapnil Singh,6,4,0,150.0,0.0,Left-hand,Left-arm orthodox
SM Curran,T Natarajan,9,10,1,90.0,10.0,Left-hand,Left-arm medium-fast
SM Curran,TA Boult,6,3,0,200.0,0.0,Left-hand,Left-arm fast-medium
SM Curran,TG Southee,10,4,0,250.0,0.0,Left-hand,Right-arm fast-medium
SM Curran,TK Curran,22,8,0,275.0,0.0,Left-hand,Left-arm medium-fast
SM Curran,V Puthur,1,1,0,100.0,0.0,Left-hand,Right-arm medium
SM Curran,Vijaykumar Vyshak,5,4,1,125.0,25.0,Left-hand,Right-arm medium-fast
SM Curran,WG Jacks,1,4,1,25.0,25.0,Left-hand,Right-arm offbreak
SM Curran,Washington Sundar,5,3,0,166.67,0.0,Left-hand,Right-arm offbreak
SM Curran,YS Chahal,60,29,0,206.9,0.0,Left-hand,Right-arm legbreak
SM Curran,Yash Dayal,10,10,1,100.0,10.0,Left-hand,Left-arm fast-medium
SN Khan,AJ Hosein,2,2,0,100.0,0.0,Right-hand,Left-arm orthodox
SN Khan,AJ Tye,3,5,0,60.0,0.0,Right-hand,Right-arm medium-fast
SN Khan,AS Joseph,4,6,0,66.67,0.0,Right-hand,Right-arm fast
SN Khan,Abhishek Sharma,1,2,0,50.0,0.0,Right-hand,Left-arm orthodox
SN Khan,Arshdeep Singh,6,5,1,120.0,20.0,Right-hand,Left-arm medium-fast
SN Khan,Avesh Khan,17,9,0,188.89,0.0,Right-hand,Right-arm fast
SN Khan,HH Pandya,9,11,0,81.82,0.0,Right-hand,Right-arm medium-fast
SN Khan,Harpreet Brar,14,5,0,280.0,0.0,Right-hand,Left-arm orthodox
SN Khan,J Little,4,4,0,100.0,0.0,Right-hand,Left-arm fast-medium
SN Khan,JJ Bumrah,6,2,0,300.0,0.0,Right-hand,Right-arm fast
SN Khan,JO Holder,6,8,0,75.0,0.0,Right-hand,Right-arm fast-medium
SN Khan,K Rabada,1,4,0,25.0,0.0,Right-hand,Right-arm fast
SN Khan,KH Pandya,5,4,0,125.0,0.0,Right-hand,Left-arm orthodox
SN Khan,LS Livingstone,3,2,0,150.0,0.0,Right-hand,Right-arm offbreak
SN Khan,M Jansen,7,5,0,140.0,0.0,Right-hand,Left-arm fast-medium
SN Khan,M Markande,5,8,1,62.5,12.5,Right-hand,Right-arm legbreak
SN Khan,M Prasidh Krishna,1,2,0,50.0,0.0,Right-hand,Right-arm fast
SN Khan,MA Wood,0,6,1,0.0,16.67,Right-hand,Right-arm fast
SN Khan,Mohammed Shami,1,2,0,50.0,0.0,Right-hand,Right-arm fast
SN Khan,NT Ellis,2,4,0,50.0,0.0,Right-hand,Right-arm fast-medium
SN Khan,R Ashwin,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
SN Khan,R Dhawan,9,3,0,300.0,0.0,Right-hand,Right-arm medium
SN Khan,RD Chahar,9,7,0,128.57,0.0,Right-hand,Right-arm legbreak
SN Khan,RP Meredith,2,2,0,100.0,0.0,Right-hand,Right-arm fast
SN Khan,Rashid Khan,8,8,1,100.0,12.5,Right-hand,Right-arm legbreak
SN Khan,Ravi Bishnoi,9,6,0,150.0,0.0,Right-hand,Right-arm legbreak
SN Khan,SN Thakur,0,3,1,0.0,33.33,Right-hand,Right-arm medium-fast
SN Khan,T Natarajan,6,4,1,150.0,25.0,Right-hand,Left-arm medium-fast
SN Khan,Washington Sundar,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
SN Khan,YS Chahal,0,1,1,0.0,100.0,Right-hand,Right-arm legbreak
SN Khan,Yash Dayal,4,3,0,133.33,0.0,Right-hand,Left-arm fast-medium
SN Thakur,Akash Deep,16,5,0,320.0,0.0,Right-hand,Right-arm medium-fast
SN Thakur,Arshdeep Singh,6,7,1,85.71,14.29,Right-hand,Left-arm medium-fast
SN Thakur,B Kumar,13,8,0,162.5,0.0,Right-hand,Right-arm medium
SN Thakur,Basil Thampi,1,2,1,50.0,50.0,Right-hand,Right-arm fast-medium
SN Thakur,D Jansen,6,3,0,200.0,0.0,Right-hand,Left-arm fast-medium
SN Thakur,DJ Bravo,9,6,1,150.0,16.67,Right-hand,Right-arm medium-fast
SN Thakur,DJ Willey,5,4,0,125.0,0.0,Right-hand,Left-arm fast-medium
SN Thakur,DR Sams,7,3,0,233.33,0.0,Right-hand,Right-arm fast-medium
SN Thakur,HR Shokeen,4,5,1,80.0,20.0,Right-hand,Right-arm offbreak
SN Thakur,HV Patel,19,12,1,158.33,8.33,Right-hand,Right-arm offbreak
