batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
KD Karthik,M Theekshana,40,22,0,181.82,0.0,Right-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
KD Karthik,M Theekshana,40,22,0,181.82,0.0,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
KD Karthik,M Theekshana,40,22,0,181.82,0.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,M Theekshana,40,22,0,181.82,0.0,Right-hand,Right-arm offbreak,"Maharashtra Cricket Association Stadium, Pune"
KD Karthik,Mustafizur Rahman,54,28,0,192.86,0.0,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,Mustafizur Rahman,54,28,0,192.86,0.0,Right-hand,Left-arm fast-medium,Sharjah Cricket Stadium
KD Karthik,Mustafizur Rahman,54,28,0,192.86,0.0,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
KD Karthik,RA Jadeja,30,22,1,136.36,4.55,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
KD Karthik,RA Jadeja,30,22,1,136.36,4.55,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
KD Karthik,RA Jadeja,30,22,1,136.36,4.55,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,RA Jadeja,30,22,1,136.36,4.55,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
KD Karthik,T Natarajan,38,21,1,180.95,4.76,Right-hand,Left-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
KD Karthik,T Natarajan,38,21,1,180.95,4.76,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,T Natarajan,38,21,1,180.95,4.76,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
KD Karthik,TU Deshpande,35,25,2,140.0,8.0,Right-hand,Right-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
KD Karthik,TU Deshpande,35,25,2,140.0,8.0,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,"Maharashtra Cricket Association Stadium, Pune"
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
KD Karthik,YS Chahal,19,24,1,79.17,4.17,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
KH Pandya,HV Patel,39,29,1,134.48,3.45,Left-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KH Pandya,HV Patel,39,29,1,134.48,3.45,Left-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
KH Pandya,HV Patel,39,29,1,134.48,3.45,Left-hand,Right-arm offbreak,Dubai International Cricket Stadium
KH Pandya,HV Patel,39,29,1,134.48,3.45,Left-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KH Pandya,Kuldeep Yadav,31,32,1,96.88,3.12,Left-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
KH Pandya,Kuldeep Yadav,31,32,1,96.88,3.12,Left-hand,Left-arm chinaman,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KH Pandya,Kuldeep Yadav,31,32,1,96.88,3.12,Left-hand,Left-arm chinaman,"M Chinnaswamy Stadium, Bengaluru"
KH Pandya,Mukesh Kumar,43,27,1,159.26,3.7,Left-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
KH Pandya,Mukesh Kumar,43,27,1,159.26,3.7,Left-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KH Pandya,Mukesh Kumar,43,27,1,159.26,3.7,Left-hand,Right-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
KH Pandya,R Ashwin,16,20,1,80.0,5.0,Left-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
KH Pandya,R Ashwin,16,20,1,80.0,5.0,Left-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KH Pandya,R Ashwin,16,20,1,80.0,5.0,Left-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
KH Pandya,R Ashwin,16,20,1,80.0,5.0,Left-hand,Right-arm offbreak,Sharjah Cricket Stadium
KH Pandya,R Ashwin,16,20,1,80.0,5.0,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
KL Rahul,AR Patel,17,26,0,65.38,0.0,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,AR Patel,17,26,0,65.38,0.0,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,AR Patel,17,26,0,65.38,0.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
KL Rahul,Arshdeep Singh,42,35,2,120.0,5.71,Right-hand,Left-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Arshdeep Singh,42,35,2,120.0,5.71,Right-hand,Left-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
KL Rahul,Arshdeep Singh,42,35,2,120.0,5.71,Right-hand,Left-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,Avesh Khan,58,39,1,148.72,2.56,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Avesh Khan,58,39,1,148.72,2.56,Right-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,Avesh Khan,58,39,1,148.72,2.56,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"Arun Jaitley Stadium, Delhi"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
KL Rahul,B Kumar,52,51,2,101.96,3.92,Right-hand,Right-arm medium,Sharjah Cricket Stadium
KL Rahul,C Sakariya,61,38,3,160.53,7.89,Right-hand,Left-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,C Sakariya,61,38,3,160.53,7.89,Right-hand,Left-arm medium-fast,Dubai International Cricket Stadium
KL Rahul,C Sakariya,61,38,3,160.53,7.89,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
KL Rahul,CH Morris,31,20,0,155.0,0.0,Right-hand,Right-arm fast-medium,Dubai International Cricket Stadium
KL Rahul,CH Morris,31,20,0,155.0,0.0,Right-hand,Right-arm fast-medium,"Wankhede Stadium, Mumbai"
KL Rahul,CV Varun,32,30,0,106.67,0.0,Right-hand,Right-arm legbreak,"Arun Jaitley Stadium, Delhi"
KL Rahul,CV Varun,32,30,0,106.67,0.0,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,CV Varun,32,30,0,106.67,0.0,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
KL Rahul,CV Varun,32,30,0,106.67,0.0,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
KL Rahul,DL Chahar,74,42,0,176.19,0.0,Right-hand,Right-arm medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,DL Chahar,74,42,0,176.19,0.0,Right-hand,Right-arm medium,Dubai International Cricket Stadium
KL Rahul,DL Chahar,74,42,0,176.19,0.0,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,DL Chahar,74,42,0,176.19,0.0,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
KL Rahul,DR Sams,43,31,0,138.71,0.0,Right-hand,Right-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,DR Sams,43,31,0,138.71,0.0,Right-hand,Right-arm fast-medium,"Wankhede Stadium, Mumbai"
KL Rahul,HV Patel,45,32,1,140.62,3.12,Right-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,HV Patel,45,32,1,140.62,3.12,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
KL Rahul,HV Patel,45,32,1,140.62,3.12,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,HV Patel,45,32,1,140.62,3.12,Right-hand,Right-arm offbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
KL Rahul,HV Patel,45,32,1,140.62,3.12,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
KL Rahul,J Yadav,17,21,0,80.95,0.0,Right-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,J Yadav,17,21,0,80.95,0.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,JD Unadkat,42,27,1,155.56,3.7,Right-hand,Left-arm medium-fast,"Brabourne Stadium, Mumbai"
KL Rahul,JD Unadkat,42,27,1,155.56,3.7,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
KL Rahul,JD Unadkat,42,27,1,155.56,3.7,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
KL Rahul,JJ Bumrah,53,50,0,106.0,0.0,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,"Arun Jaitley Stadium, Delhi"
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,Dubai International Cricket Stadium
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,"Eden Gardens, Kolkata"
KL Rahul,JR Hazlewood,85,52,1,163.46,1.92,Right-hand,Right-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,K Rabada,66,36,3,183.33,8.33,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,K Rabada,66,36,3,183.33,8.33,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,K Rabada,66,36,3,183.33,8.33,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
KL Rahul,K Rabada,66,36,3,183.33,8.33,Right-hand,Right-arm fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
KL Rahul,K Rabada,66,36,3,183.33,8.33,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
KL Rahul,KH Pandya,41,36,0,113.89,0.0,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
KL Rahul,KH Pandya,41,36,0,113.89,0.0,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,KH Pandya,41,36,0,113.89,0.0,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,KH Pandya,41,36,0,113.89,0.0,Right-hand,Left-arm orthodox,"Zayed Cricket Stadium, Abu Dhabi"
KL Rahul,M Pathirana,23,22,2,104.55,9.09,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,M Pathirana,23,22,2,104.55,9.09,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,M Prasidh Krishna,37,28,2,132.14,7.14,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,M Prasidh Krishna,37,28,2,132.14,7.14,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
KL Rahul,M Prasidh Krishna,37,28,2,132.14,7.14,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,Mohammed Shami,32,34,2,94.12,5.88,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Mohammed Shami,32,34,2,94.12,5.88,Right-hand,Right-arm fast,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
KL Rahul,Mohammed Shami,32,34,2,94.12,5.88,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
KL Rahul,Mohammed Shami,32,34,2,94.12,5.88,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,"Eden Gardens, Kolkata"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,Mohammed Siraj,114,74,1,154.05,1.35,Right-hand,Right-arm fast,Sharjah Cricket Stadium
KL Rahul,Mukesh Choudhary,36,23,0,156.52,0.0,Right-hand,Left-arm medium-fast,"Brabourne Stadium, Mumbai"
KL Rahul,Mukesh Choudhary,36,23,0,156.52,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,Mustafizur Rahman,62,46,1,134.78,2.17,Right-hand,Left-arm fast-medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Mustafizur Rahman,62,46,1,134.78,2.17,Right-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,Mustafizur Rahman,62,46,1,134.78,2.17,Right-hand,Left-arm fast-medium,Dubai International Cricket Stadium
KL Rahul,Mustafizur Rahman,62,46,1,134.78,2.17,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,Mustafizur Rahman,62,46,1,134.78,2.17,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
KL Rahul,N Thushara,24,20,0,120.0,0.0,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,N Thushara,24,20,0,120.0,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
KL Rahul,Noor Ahmad,42,28,0,150.0,0.0,Right-hand,Left-arm wrist-spin,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Noor Ahmad,42,28,0,150.0,0.0,Right-hand,Left-arm wrist-spin,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,R Ashwin,57,50,0,114.0,0.0,Right-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,R Ashwin,57,50,0,114.0,0.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,R Ashwin,57,50,0,114.0,0.0,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,R Ashwin,57,50,0,114.0,0.0,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
KL Rahul,RA Jadeja,33,20,0,165.0,0.0,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,RA Jadeja,33,20,0,165.0,0.0,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
KL Rahul,RA Jadeja,33,20,0,165.0,0.0,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
KL Rahul,RA Jadeja,33,20,0,165.0,0.0,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,RD Chahar,21,24,0,87.5,0.0,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,RD Chahar,21,24,0,87.5,0.0,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,Rashid Khan,41,31,0,132.26,0.0,Right-hand,Right-arm legbreak,"Arun Jaitley Stadium, Delhi"
KL Rahul,Rashid Khan,41,31,0,132.26,0.0,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,SN Thakur,49,26,1,188.46,3.85,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,SN Thakur,49,26,1,188.46,3.85,Right-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,SN Thakur,49,26,1,188.46,3.85,Right-hand,Right-arm medium-fast,Dubai International Cricket Stadium
KL Rahul,SN Thakur,49,26,1,188.46,3.85,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
KL Rahul,SP Narine,32,42,0,76.19,0.0,Right-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,SP Narine,32,42,0,76.19,0.0,Right-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,SP Narine,32,42,0,76.19,0.0,Right-hand,Right-arm offbreak,Dubai International Cricket Stadium
KL Rahul,SP Narine,32,42,0,76.19,0.0,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
KL Rahul,SP Narine,32,42,0,76.19,0.0,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,Sandeep Sharma,39,42,1,92.86,2.38,Right-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,Sandeep Sharma,39,42,1,92.86,2.38,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,Sandeep Sharma,39,42,1,92.86,2.38,Right-hand,Right-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
KL Rahul,Sandeep Sharma,39,42,1,92.86,2.38,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,Sandeep Sharma,39,42,1,92.86,2.38,Right-hand,Right-arm medium-fast,Sharjah Cricket Stadium
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,"Eden Gardens, Kolkata"
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
KL Rahul,Shahbaz Ahmed,41,42,1,97.62,2.38,Right-hand,Left-arm orthodox,Sharjah Cricket Stadium
KL Rahul,Shivam Mavi,14,22,0,63.64,0.0,Right-hand,Right-arm fast,Dubai International Cricket Stadium
KL Rahul,Shivam Mavi,14,22,0,63.64,0.0,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,Suyash Sharma,16,26,0,61.54,0.0,Right-hand,Right-arm legbreak,"Arun Jaitley Stadium, Delhi"
KL Rahul,Suyash Sharma,16,26,0,61.54,0.0,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
KL Rahul,TA Boult,48,43,2,111.63,4.65,Right-hand,Left-arm fast-medium,"Zayed Cricket Stadium, Abu Dhabi"
KL Rahul,TG Southee,44,21,0,209.52,0.0,Right-hand,Right-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
KL Rahul,TG Southee,44,21,0,209.52,0.0,Right-hand,Right-arm fast-medium,Dubai International Cricket Stadium
KL Rahul,TU Deshpande,26,21,0,123.81,0.0,Right-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
KL Rahul,TU Deshpande,26,21,0,123.81,0.0,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,TU Deshpande,26,21,0,123.81,0.0,Right-hand,Right-arm medium-fast,"Brabourne Stadium, Mumbai"
KL Rahul,TU Deshpande,26,21,0,123.81,0.0,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KL Rahul,YS Chahal,59,38,0,155.26,0.0,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KL Rahul,YS Chahal,59,38,0,155.26,0.0,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
KL Rahul,YS Chahal,59,38,0,155.26,0.0,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
KL Rahul,YS Chahal,59,38,0,155.26,0.0,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
KL Rahul,Yash Dayal,47,27,0,174.07,0.0,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
KL Rahul,Yash Dayal,47,27,0,174.07,0.0,Right-hand,Left-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
KL Rahul,Yash Dayal,47,27,0,174.07,0.0,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
KR Mayers,DL Chahar,34,22,0,154.55,0.0,Left-hand,Right-arm medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
KR Mayers,DL Chahar,34,22,0,154.55,0.0,Left-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
KS Williamson,AR Patel,15,23,1,65.22,4.35,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
KS Williamson,AR Patel,15,23,1,65.22,4.35,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
KS Williamson,K Rabada,18,20,1,90.0,5.0,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
KS Williamson,K Rabada,18,20,1,90.0,5.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
KS Williamson,K Rabada,18,20,1,90.0,5.0,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
KS Williamson,UT Yadav,14,23,0,60.87,0.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
KS Williamson,UT Yadav,14,23,0,60.87,0.0,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
LS Livingstone,Kuldeep Yadav,20,20,1,100.0,5.0,Right-hand,Left-arm chinaman,"Dr DY Patil Sports Academy, Mumbai"
LS Livingstone,Kuldeep Yadav,20,20,1,100.0,5.0,Right-hand,Left-arm chinaman,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
LS Livingstone,Kuldeep Yadav,20,20,1,100.0,5.0,Right-hand,Left-arm chinaman,"M Chinnaswamy Stadium, Bengaluru"
LS Livingstone,Kuldeep Yadav,20,20,1,100.0,5.0,Right-hand,Left-arm chinaman,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
LS Livingstone,Rashid Khan,51,31,2,164.52,6.45,Right-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
LS Livingstone,Rashid Khan,51,31,2,164.52,6.45,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
LS Livingstone,Rashid Khan,51,31,2,164.52,6.45,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
LS Livingstone,Rashid Khan,51,31,2,164.52,6.45,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
LS Livingstone,Rashid Khan,51,31,2,164.52,6.45,Right-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
LS Livingstone,Shahbaz Ahmed,36,20,0,180.0,0.0,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
LS Livingstone,Shahbaz Ahmed,36,20,0,180.0,0.0,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
